PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
Sumo1,Small ubiquitin-related modifier 1,A0A087WRQ4;P63166,A0A087WRQ4_MOUSE;SUMO1_MOUSE,";heterochromatin,fibrillar center,XY body,nucleus,nucleoplasm,nucleolus,cytosol,plasma membrane,nuclear body,PML body,nuclear speck,dendrite,SUMO activating enzyme complex,nuclear membrane,synapse,nuclear stress granule,voltage-gated potassium channel complex",";regulation of transcription, DNA-templated,protein sumoylation,PML body organization,positive regulation of protein complex assembly,regulation of protein stability,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,cellular response to heat,negative regulation of DNA binding,negative regulation of sequence-specific DNA binding transcription factor activity,negative regulation of action potential,negative regulation of transcription, DNA-templated,protein stabilization,palate development,cellular response to cadmium ion,regulation of cardiac muscle cell contraction,protein localization to nuclear pore,positive regulation of calcium-transporting ATPase activity,negative regulation of delayed rectifier potassium channel activity,regulation of calcium ion transmembrane transport",";transcription corepressor binding,RNA binding,protein binding,protein C-terminus binding,transcription factor binding,potassium channel regulator activity,SUMO transferase activity,enzyme binding,protein binding, bridging,protein tag,ubiquitin protein ligase binding,glucocorticoid receptor binding,small protein activating enzyme binding",3.5325604670734433E-07,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,74.5257568359375,107.67771911621094,76.3060531616211,188.53524780273438,57.71709060668945,68.64419555664062,145.30361938476562,131.5573272705078
Nucks1,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,A0A087WRY3;Q80XU3,A0A087WRY3_MOUSE;NUCKS_MOUSE,";chromatin,nuclear chromatin,nucleus,nucleolus,cytoplasm",";double-strand break repair via homologous recombination,cellular glucose homeostasis,regulation of DNA replication,chromatin organization,regulation of transcription from RNA polymerase II promoter,transcription from RNA polymerase II promoter,release from viral latency,replication fork processing,interstrand cross-link repair,glucose homeostasis,positive regulation by host of viral transcription,positive regulation by host of viral genome replication,positive regulation of transcription from RNA polymerase II promoter,regulation of insulin receptor signaling pathway,positive regulation of insulin receptor signaling pathway,regulation of DNA strand elongation,cellular response to X-ray,modulation by host of RNA binding by virus,modulation by host of viral RNA-binding transcription factor activity",";transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,chromatin binding,double-stranded DNA binding,single-stranded DNA binding,RNA binding,transcription factor binding",2.2954907909216748E-35,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,124.73224639892578,169.56239318847656,131.93431091308594,61.260013580322266,78.91055297851562,75.02506256103516,134.5875701904297,110.0226058959961
Sh3bgrl2,SH3 domain-binding glutamic acid-rich-like protein;SH3 domain-binding glutamic acid-rich-like protein 2,A0A087WS96;Q8BG73,A0A087WS96_MOUSE;SH3L2_MOUSE,";nucleoplasm,cytoplasm,nuclear membrane,extracellular exosome",;biological_process,";protein binding,SH3 domain binding",6.790307388813305E-41,4,4,3,2,4,4,4,4,4,4,3,2,4,4,4,4,33.6752815246582,28.30998992919922,39.865665435791016,9.135998725891113,51.674049377441406,32.13977813720703,22.745492935180664,33.34132766723633
Fn1,Fibronectin,A0A087WSN6,A0A087WSN6_MOUSE,,,,2.716084932618324E-61,91,106,76,130,72,90,121,116,91,106,76,130,72,90,121,116,195.8273468017578,490.3403625488281,117.81385803222656,4229.212890625,102.60037231445312,289.43017578125,936.7559814453125,685.6499633789062
Mapkapk2,MAP kinase-activated protein kinase 2 (Fragment);MAP kinase-activated protein kinase 2,A0A087WSN7;P49138,A0A087WSN7_MOUSE;MAPK2_MOUSE,";nucleus,nucleoplasm,cytoplasm,centrosome,extracellular exosome",";toll-like receptor signaling pathway,protein phosphorylation,inflammatory response,cellular response to DNA damage stimulus,peptidyl-serine phosphorylation,G2 DNA damage checkpoint,response to lipopolysaccharide,regulation of interleukin-6 production,regulation of tumor necrosis factor production,response to cytokine,cellular response to vascular endothelial growth factor stimulus,p38MAPK cascade,positive regulation of tumor necrosis factor biosynthetic process,macropinocytosis,protein autophosphorylation,vascular endothelial growth factor receptor signaling pathway,mRNA stabilization,inner ear development,3'-UTR-mediated mRNA stabilization",";protein serine/threonine kinase activity,calmodulin-dependent protein kinase activity,signal transducer activity,protein binding,calmodulin binding,ATP binding,calcium-dependent protein serine/threonine kinase activity,mitogen-activated protein kinase binding",2.3607375488070684E-32,2,5,5,3,4,4,5,5,2,5,5,3,4,4,5,5,7.873295307159424,10.4197998046875,7.828305721282959,13.135152816772461,10.951249122619629,1.5918855667114258,8.80602741241455,6.914023399353027
Stat1,Signal transducer and activator of transcription;Signal transducer and activator of transcription 1;Signal transducer and activator of transcription,A0A087WSP5;P42225;Q8C3V4,A0A087WSP5_MOUSE;STAT1_MOUSE;Q8C3V4_MOUSE,";nuclear chromatin,nucleus,nucleoplasm,nucleolus,cytoplasm,cytosol,axon,dendrite,protein complex,perinuclear region of cytoplasm;",";negative regulation of transcription from RNA polymerase II promoter,negative regulation of endothelial cell proliferation,positive regulation of mesenchymal cell proliferation,positive regulation of defense response to virus by host,negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,transcription, DNA-templated,apoptotic process,activation of cysteine-type endopeptidase activity involved in apoptotic process,JAK-STAT cascade,blood circulation,response to bacterium,macrophage derived foam cell differentiation,negative regulation of angiogenesis,cytokine-mediated signaling pathway,lipopolysaccharide-mediated signaling pathway,response to lipopolysaccharide,positive regulation of interferon-alpha production,tumor necrosis factor-mediated signaling pathway,response to cytokine,negative regulation of macrophage fusion,response to type I interferon,response to interferon-beta,cellular response to interferon-beta,negative regulation of I-kappaB kinase/NF-kappaB signaling,response to exogenous dsRNA,response to peptide hormone,positive regulation of erythrocyte differentiation,positive regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,negative regulation by virus of viral protein levels in host cell,positive regulation of smooth muscle cell proliferation,response to cAMP,defense response to virus,interferon-gamma-mediated signaling pathway,type I interferon signaling pathway,JAK-STAT cascade involved in growth hormone signaling pathway,renal tubule development,cellular response to lipopolysaccharide,cellular response to cytokine stimulus,cellular response to interferon-gamma,cellular response to organic cyclic compound,metanephric mesenchymal cell proliferation involved in metanephros development,metanephric mesenchymal cell differentiation,negative regulation of metanephric nephron tubule epithelial cell differentiation;",";RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II core promoter sequence-specific DNA binding,transcription factor activity, RNA polymerase II core promoter sequence-specific,core promoter binding,double-stranded DNA binding,transcription factor activity, sequence-specific DNA binding,signal transducer activity,tumor necrosis factor receptor binding,protein binding,enzyme binding,histone acetyltransferase binding,nuclear hormone receptor binding,histone binding,identical protein binding,protein homodimerization activity,ubiquitin-like protein ligase binding,cadherin binding,repressing transcription factor binding,promoter-specific chromatin binding;",2.6623840943588653E-15,3,8,5,8,4,4,11,11,3,8,5,8,4,4,11,11,26.87841796875,10.595312118530273,7.407242298126221,18.02159309387207,15.950919151306152,9.742121696472168,11.612508773803711,17.02429962158203
Gcdh,"Glutaryl-CoA dehydrogenase, mitochondrial;Glutaryl-CoA dehydrogenase, mitochondrial",A0A0A0MQ68;Q60759,A0A0A0MQ68_MOUSE;GCDH_MOUSE,";mitochondrion,mitochondrial inner membrane,mitochondrial matrix",";tryptophan metabolic process,fatty acid beta-oxidation using acyl-CoA dehydrogenase",";glutaryl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",2.955291363304649E-35,24,21,24,19,23,20,20,20,24,21,24,19,23,20,20,20,1389.3485107421875,610.6204833984375,1442.448974609375,384.6558532714844,1446.9373779296875,1234.5089111328125,366.56585693359375,527.036865234375
Prrc2c,Protein PRRC2C;Protein PRRC2C;Isoform 5 of Protein PRRC2C;Protein PRRC2C;Protein PRRC2C,A0A0A0MQ79;Q3TLH4;Q3TLH4-5;S4R294;S4R2J9,A0A0A0MQ79_MOUSE;PRC2C_MOUSE;PRC2C_MOUSE;S4R294_MOUSE;S4R2J9_MOUSE,;membrane;;;,;hematopoietic progenitor cell differentiation;;;,";RNA binding,protein C-terminus binding;;;",6.593075730525939E-08,3,6,5,4,2,3,6,6,3,6,5,4,2,3,6,6,2.9232211112976074,8.877836227416992,6.924047946929932,4.905864238739014,5.7959136962890625,3.2989614009857178,6.221522808074951,5.801504135131836
Havcr1,Hepatitis A virus cellular receptor 1 homolog;Hepatitis A virus cellular receptor 1 homolog;Hepatitis A virus cellular receptor 1 homolog;Isoform 2 of Hepatitis A virus cellular receptor 1 homolog,A0A0A0MQ86;Q3V033;Q5QNS5;Q5QNS5-2,A0A0A0MQ86_MOUSE;Q3V033_MOUSE;HAVR1_MOUSE;HAVR1_MOUSE,";;cell surface,integral component of membrane;",;;positive regulation of mast cell activation;,";;phosphatidylserine binding,protein binding;",2.502347515712779E-44,1,10,Filtered,7,1,2,10,10,0,10,Filtered,7,1,2,10,10,NaN,602.6532592773438,Filtered,111.09741973876953,3.200404405593872,3.129781723022461,646.7295532226562,414.1939392089844
S100a13,Protein S100-A13,A0A0A0MQ90;P97352,A0A0A0MQ90_MOUSE;S10AD_MOUSE,";extracellular space,nucleus,nucleolus,cytoplasm,cytosol,plasma membrane,perinuclear region of cytoplasm,extracellular exosome",";positive regulation of I-kappaB kinase/NF-kappaB signaling,cytokine secretion,interleukin-1 alpha secretion",";copper ion binding,calcium ion binding,zinc ion binding,lipid binding,fibroblast growth factor binding,protein homodimerization activity,RAGE receptor binding",4.396840226576766E-10,2,3,2,3,2,2,2,3,2,3,2,3,2,2,2,3,41.91280746459961,54.632484436035156,22.766090393066406,88.91494750976562,41.618282318115234,46.00108337402344,92.13064575195312,91.82618713378906
Nccrp1,F-box only protein 50,A0A0A0MQ97;G3X9C2,A0A0A0MQ97_MOUSE;FBX50_MOUSE,";cytoplasm,extracellular exosome",;positive regulation of cell proliferation,;molecular_function,1.3600827171043126E-44,9,4,9,6,9,7,5,4,9,4,9,6,9,7,5,4,292.3960266113281,15.213937759399414,205.2485809326172,69.94595336914062,243.26065063476562,134.17459106445312,23.10314178466797,12.196568489074707
Serpina1a;Serpina1c;Serpina1a;Serpina1c,Alpha-1-antitrypsin 1-1;Alpha-1-antitrypsin 1-3;Alpha-1-antitrypsin 1-1;Alpha-1-antitrypsin 1-3,A0A0A0MQA3;A0A0R4J0X5;P07758;Q00896,A0A0A0MQA3_MOUSE;A0A0R4J0X5_MOUSE;A1AT1_MOUSE;A1AT3_MOUSE,";;extracellular region,extracellular space,endoplasmic reticulum,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome;extracellular region,extracellular space,endoplasmic reticulum,Golgi apparatus,intracellular membrane-bounded organelle,extracellular exosome",";;protein N-linked glycosylation,acute-phase response,negative regulation of endopeptidase activity,response to cytokine,response to peptide hormone;negative regulation of endopeptidase activity,response to cytokine,response to peptide hormone",";;protease binding,serine-type endopeptidase inhibitor activity,protein binding,identical protein binding;protease binding,serine-type endopeptidase inhibitor activity,identical protein binding",1.0690521080415476E-46,11,10,9,12,10,12,11,12,11,10,9,12,10,12,11,12,804.20166015625,574.269775390625,786.406005859375,5912.1376953125,861.9491577148438,608.0737915039062,946.8778076171875,599.0032348632812
Tuba4a,Tubulin alpha chain (Fragment);Tubulin alpha-4A chain,A0A0A0MQA5;P68368,A0A0A0MQA5_MOUSE;TBA4A_MOUSE,";cytoplasm,microtubule,microtubule cytoskeleton,extracellular exosome",";cytoskeleton organization,microtubule-based process",";GTPase activity,structural constituent of cytoskeleton,GTP binding,enzyme binding",2.7410688699070605E-64,46,48,47,47,47,46,47,48,46,48,47,47,47,46,47,48,2988.932373046875,4315.27392578125,3040.1845703125,3918.7431640625,3187.42041015625,2626.275390625,3886.392578125,3115.330322265625
Mapt,Microtubule-associated protein;Microtubule-associated protein;Microtubule-associated protein tau,A0A0A0MQC7;A2A5Y6;P10637,A0A0A0MQC7_MOUSE;A2A5Y6_MOUSE;TAU_MOUSE,";;nucleus,cytoplasm,cytosol,microtubule,microtubule associated complex,plasma membrane,axoneme,postsynaptic density,microtubule cytoskeleton,nuclear speck,axon,dendrite,growth cone,axolemma,nuclear periphery,cytoplasmic ribonucleoprotein granule,somatodendritic compartment,neuronal cell body,cell body,tubulin complex,neurofibrillary tangle,membrane",";;microtubule cytoskeleton organization,neuron migration,axonogenesis,memory,adult walking behavior,axo-dendritic transport,regulation of receptor activity,regulation of autophagy,negative regulation of gene expression,negative regulation of mitochondrial membrane potential,regulation of microtubule polymerization or depolymerization,positive regulation of microtubule polymerization,negative regulation of intracellular transport,positive regulation of superoxide anion generation,negative regulation of kinase activity,positive regulation of axon extension,mitochondrion transport along microtubule,intracellular distribution of mitochondria,axon extension,synapse organization,regulation of calcium-mediated signaling,regulation of microtubule-based movement,regulation of microtubule cytoskeleton organization,negative regulation of mitochondrial fission,fibril organization,regulation of cellular response to heat,positive regulation of neuron death,positive regulation of protein localization to synapse,negative regulation of establishment of protein localization to mitochondrion,positive regulation of cellular protein localization,amyloid fibril formation,regulation of response to DNA damage stimulus",";;DNA binding,protein binding,microtubule binding,SH3 domain binding,enzyme binding,protein kinase binding,apolipoprotein binding,identical protein binding,protein homodimerization activity,receptor agonist activity,lipoprotein particle binding,microtubule lateral binding",1.2962830324509745E-32,9,7,7,Filtered,8,9,9,8,9,7,7,Filtered,8,9,9,8,146.74850463867188,64.37348175048828,207.81396484375,Filtered,138.29428100585938,111.19208526611328,54.81276321411133,76.2081069946289
Gapdh,Glyceraldehyde-3-phosphate dehydrogenase,A0A0A0MQF6;P16858,A0A0A0MQF6_MOUSE;G3P_MOUSE,";nucleus,cytoplasm,mitochondrion,lipid particle,cytosol,plasma membrane,microtubule cytoskeleton,membrane,intracellular ribonucleoprotein complex,extracellular matrix,nuclear membrane,vesicle,myelin sheath,intracellular membrane-bounded organelle,extracellular exosome,GAIT complex",";microtubule cytoskeleton organization,glucose metabolic process,glycolytic process,multicellular organism development,negative regulation of endopeptidase activity,negative regulation of translation,killing of cells of other organism,peptidyl-cysteine S-trans-nitrosylation,positive regulation of cytokine secretion,protein stabilization,defense response to fungus,neuron apoptotic process,killing by host of symbiont cells,positive regulation by organism of apoptotic process in other organism involved in symbiotic interaction,oxidation-reduction process,Requires Ontology,cellular response to interferon-gamma",";glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,protein binding,microtubule binding,aspartic-type endopeptidase inhibitor activity,enzyme binding,peptidyl-cysteine S-nitrosylase activity,identical protein binding,NADP binding,NAD binding,disordered domain specific binding",1.4219873547812868E-45,51,50,51,49,52,51,51,53,51,50,51,49,52,51,51,53,8502.2265625,11084.146484375,8886.3974609375,7560.23486328125,8849.5927734375,8049.45166015625,7941.888671875,7589.87158203125
Phyhd1,Phytanoyl-CoA dioxygenase domain-containing protein 1 (Fragment);Phytanoyl-CoA dioxygenase domain-containing protein 1 (Fragment);Phytanoyl-CoA dioxygenase domain-containing protein 1;Phytanoyl-CoA dioxygenase domain-containing protein 1;Phytanoyl-CoA dioxygenase domain-containing protein 1;Phytanoyl-CoA dioxygenase domain-containing protein 1,A0A0A0MQG9;A2AQZ5;A2AQZ7;D6RI61;D6RIQ3;Q9DB26,A0A0A0MQG9_MOUSE;A2AQZ5_MOUSE;A2AQZ7_MOUSE;D6RI61_MOUSE;D6RIQ3_MOUSE;PHYD1_MOUSE,;;;;;cellular_component,";;;;;biological_process,oxidation-reduction process",";;;;;molecular_function,metal ion binding,dioxygenase activity",5.211628210568845E-25,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,35.245182037353516,25.451642990112305,45.06105041503906,14.3964204788208,42.15980529785156,32.129764556884766,22.37875747680664,15.529996871948242
Atg7,Ubiquitin-like modifier-activating enzyme ATG7,A0A0A0MQN4;Q9D906;S4R2D5,A0A0A0MQN4_MOUSE;ATG7_MOUSE;S4R2D5_MOUSE,";pre-autophagosomal structure,cytoplasm,cytosol,axoneme;",";autophagosome assembly,mitophagy,liver development,protein lipidation,C-terminal protein lipidation,autophagy,cellular response to nitrogen starvation,organelle organization,mitochondrion organization,adult walking behavior,cellular response to starvation,post-embryonic development,protein transport,macroautophagy,cellular homeostasis,cerebellar Purkinje cell layer development,pyramidal neuron development,central nervous system neuron axonogenesis,cerebral cortex development,protein catabolic process,neuron projection development,regulation of protein ubiquitination,positive regulation of protein modification process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein modification by small protein conjugation,cellular response to reactive oxygen species,piecemeal microautophagy of nucleus,positive regulation of insulin secretion involved in cellular response to glucose stimulus,suppression by virus of host autophagy,negative stranded viral RNA replication,response to starvation,positive regulation of apoptotic process,negative regulation of apoptotic process,late nucleophagy,positive regulation of protein catabolic process,negative regulation of phagocytosis,neurological system process,defense response to virus,cardiac muscle cell development,regulation of cell development,negative regulation of cell death,membrane organization,positive regulation of mucus secretion,cellular response to hyperoxia,autophagy of host cells involved in interaction with symbiont,amino acid homeostasis,cellular sphingolipid homeostasis,negative regulation of sphingolipid biosynthesis involved in cellular sphingolipid homeostasis,regulation of hemopoiesis,negative regulation of histone H4-K16 acetylation;",";protein binding,transcription factor binding,Atg12 activating enzyme activity,Atg8 activating enzyme activity,protein homodimerization activity;",2.6291008270580424E-05,1,3,1,2,2,2,2,3,1,3,1,2,2,2,2,3,8.66925048828125,20.887712478637695,7.256216526031494,30.936580657958984,5.670665740966797,9.769964218139648,34.41901779174805,27.380386352539062
Surf1,SURF1-like protein (Fragment);Surfeit locus protein 1,A0A0A6YVR9;P09925,A0A0A6YVR9_MOUSE;SURF1_MOUSE,";mitochondrion,mitochondrial inner membrane,integral component of membrane",";oxidative phosphorylation,ATP biosynthetic process,mitochondrial respiratory chain complex IV assembly,hydrogen ion transmembrane transport",;cytochrome-c oxidase activity,2.5222808195039477E-06,3,3,4,3,4,3,4,4,3,3,4,3,4,3,4,4,28.83388328552246,5.867294788360596,44.69021224975586,5.4315571784973145,19.31551742553711,5.77527379989624,7.772700786590576,7.191266059875488
